pregame_total,inning,season,n,under_pct,top_zero_pct,bottom_zero_pct,independence_p0_pct,joint_zero_dependence_pp,top_bottom_scoring_phi,mean_runs,multi_run_given_score_pct,threeplus_given_score_pct,season_under_sd_pp
10.5,4,2021,76,43.42105263157895,77.63157894736842,53.94736842105263,41.88019390581717,1.5408587257617734,0.07418457100672168,1.25,67.44186046511628,37.2093023255814,
10.5,4,2023,43,41.86046511627907,72.09302325581395,58.139534883720934,41.914548404543,-0.05408328826392306,-0.0024441185836892513,1.372093023255814,60.0,28.000000000000004,
11.0,4,2021,31,61.29032258064516,80.64516129032258,74.19354838709677,59.83350676378771,1.4568158168574485,0.0842700971600384,1.0,58.333333333333336,33.33333333333333,
11.5,4,2023,30,56.666666666666664,80.0,60.0,48.0,8.666666666666668,0.4422689813358515,1.2,61.53846153846154,46.15384615384615,
6.5,5,2021,37,54.054054054054056,81.08108108108108,70.27027027027027,56.97589481373265,-2.9218407596785956,-0.16321772771370965,0.7027027027027027,47.05882352941176,5.88235294117647,
6.5,5,2022,83,59.036144578313255,79.51807228915662,74.69879518072288,59.39904195093627,-0.3628973726230167,-0.020684169503815557,0.8554216867469879,64.70588235294117,26.47058823529412,
7.0,5,2021,113,56.63716814159292,70.79646017699115,77.87610619469027,55.13352650951523,1.5036416320776902,0.07966873563711513,0.831858407079646,46.93877551020408,28.57142857142857,
7.0,5,2022,278,55.39568345323741,73.7410071942446,74.10071942446042,54.64261684177837,0.7530666114590412,0.03906472448406821,0.9424460431654677,59.67741935483871,25.0,
7.0,5,2023,96,54.166666666666664,69.79166666666666,79.16666666666666,55.25173611111111,-1.085069444444442,-0.05818912219259335,0.8541666666666666,45.45454545454545,22.727272727272727,
7.0,5,2024,86,54.65116279069767,75.5813953488372,70.93023255813954,53.61005949161709,1.0411032990805813,0.05336905067140539,1.058139534883721,53.84615384615385,35.8974358974359,
7.0,5,2025,82,58.536585365853654,79.26829268292683,76.82926829268293,60.901249256395005,-2.364663890541352,-0.13825120015968212,0.7926829268292683,52.94117647058824,20.588235294117645,
7.5,5,2021,269,62.45353159851301,82.15613382899627,75.8364312267658,62.30427992979644,0.1492516687165768,0.009106159184388247,0.724907063197026,53.46534653465347,18.81188118811881,
7.5,5,2022,478,56.27615062761506,74.05857740585773,75.10460251046025,55.62140018557098,0.6547504420440831,0.03454605140711723,0.9769874476987448,55.02392344497608,32.535885167464116,
7.5,5,2023,275,60.0,76.36363636363637,75.63636363636364,57.75867768595041,2.2413223140495875,0.12289502662915068,1.0,64.54545454545455,43.63636363636363,
7.5,5,2024,366,51.91256830601093,73.77049180327869,70.76502732240438,52.20370868046225,-0.29114037445131524,-0.014551418711250675,1.0437158469945356,57.95454545454546,28.97727272727273,
7.5,5,2025,224,50.0,74.55357142857143,68.75,51.25558035714286,-1.2555803571428603,-0.06219214067228763,0.9910714285714286,54.46428571428571,25.892857142857146,
8.0,5,2021,363,47.38292011019284,71.34986225895317,65.56473829201101,46.780350461792985,0.6025696483998533,0.028048553284317247,1.1487603305785123,54.973821989528794,32.98429319371728,
8.0,5,2022,443,54.401805869074494,73.36343115124153,74.7178329571106,54.81556593918949,-0.41376007011499905,-0.021535270780724064,0.8623024830699775,47.02970297029702,20.2970297029703,
8.0,5,2023,372,55.91397849462365,75.53763440860214,71.7741935483871,54.21652792230316,1.6974505723204913,0.08773217180904992,0.967741935483871,59.14634146341463,31.70731707317073,
8.0,5,2024,589,52.29202037351443,70.96774193548387,75.38200339558574,53.49690563557697,-1.2048852620625383,-0.06161899340807603,1.0016977928692699,50.5338078291815,30.2491103202847,
8.0,5,2025,379,53.825857519788926,73.87862796833772,72.29551451187335,53.41093420402253,0.4149233157663912,0.0211047258876829,1.007915567282322,53.714285714285715,28.57142857142857,
8.5,5,2021,526,46.00760456273764,70.91254752851711,67.30038022813687,47.7244141161503,-1.716809553412657,-0.08058006694233676,1.1711026615969582,55.633802816901415,28.169014084507044,
8.5,5,2022,505,51.48514851485149,72.27722772277228,71.68316831683168,51.81060680325458,-0.325458288403091,-0.016137837510648328,1.0970297029702971,58.36734693877551,33.87755102040816,
8.5,5,2023,628,52.07006369426752,73.08917197452229,69.42675159235668,50.74343786766197,1.3266258266055542,0.06492682730024384,1.0382165605095541,57.80730897009967,29.2358803986711,
8.5,5,2024,733,55.7980900409277,73.39699863574351,75.44338335607094,55.37317905261414,0.4249109883135538,0.02234079635257646,0.956343792633015,54.01234567901234,29.938271604938272,
8.5,5,2025,478,53.97489539748954,72.80334728033473,73.64016736401673,53.61250678384483,0.3623886136447152,0.018484701184792625,0.9414225941422594,56.36363636363636,26.36363636363636,
9.0,5,2021,383,50.65274151436031,72.32375979112271,71.80156657963447,51.92959253931787,-1.2768510249575593,-0.06342591417621567,0.9268929503916449,46.56084656084656,21.164021164021165,
9.0,5,2022,268,52.98507462686567,73.50746268656717,71.26865671641791,52.38778124303853,0.5972933838271355,0.02991113951579232,1.007462686567164,58.730158730158735,30.952380952380953,
9.0,5,2023,493,51.926977687626774,74.2393509127789,69.5740365111562,51.65131310970216,0.27566457792461696,0.013700603881525152,1.050709939148073,57.80590717299579,28.691983122362867,
9.0,5,2024,378,48.67724867724868,68.78306878306879,72.75132275132276,50.0405923686347,-1.3633436913860209,-0.0660809557406654,1.0423280423280423,47.93814432989691,26.288659793814436,
9.0,5,2025,317,52.36593059936908,73.81703470031546,73.18611987381703,54.02382350306999,-1.6578929037009082,-0.08512841882347265,0.9968454258675079,56.29139072847682,27.81456953642384,
9.5,5,2021,212,47.64150943396226,67.9245283018868,72.16981132075472,49.02100391598434,-1.37949448202207,-0.06594536340531938,1.2075471698113207,63.06306306306306,36.03603603603604,
9.5,5,2022,146,43.83561643835616,65.06849315068493,70.54794520547945,45.90448489397636,-2.0688684556201986,-0.09520041873884738,1.2534246575342465,56.09756097560976,34.146341463414636,
9.5,5,2023,278,50.0,73.38129496402878,69.06474820143885,50.6806065938616,-0.680606593861599,-0.03331616164902173,1.0611510791366907,56.83453237410072,30.215827338129497,
9.5,5,2024,110,48.18181818181818,65.45454545454545,70.0,45.81818181818181,2.3636363636363678,0.10846900443638095,1.2636363636363637,68.42105263157895,38.59649122807017,
9.5,5,2025,129,46.51162790697674,73.64341085271317,65.11627906976744,47.95384892734812,-1.442221020371376,-0.06868534446519119,1.0852713178294573,62.31884057971014,26.08695652173913,
10.0,5,2021,84,40.476190476190474,75.0,58.333333333333336,43.75,-3.2738095238095233,-0.15335572574905526,1.2261904761904763,46.0,24.0,
10.0,5,2022,37,51.35135135135135,62.16216216216216,78.37837837837837,48.72169466764061,2.629656683710735,0.1317135855666812,1.054054054054054,72.22222222222221,22.22222222222222,
10.0,5,2023,83,50.602409638554214,69.87951807228916,73.49397590361446,51.35723617361011,-0.7548265350558969,-0.037277182904302854,1.1325301204819278,58.536585365853654,31.70731707317073,
10.0,5,2024,35,37.142857142857146,51.42857142857142,74.28571428571429,38.20408163265306,-1.0612244897959144,-0.0485819240108448,1.7142857142857142,59.09090909090909,50.0,
10.5,5,2021,76,43.42105263157895,61.8421052631579,73.68421052631578,45.56786703601108,-2.146814404432129,-0.10036094590710384,1.1710526315789473,55.81395348837209,30.23255813953488,
10.5,5,2023,43,46.51162790697674,67.44186046511628,72.09302325581395,48.62087614926987,-2.109248242293127,-0.10035294460642737,0.8372093023255814,30.434782608695656,13.043478260869565,
11.0,5,2021,31,45.16129032258064,70.96774193548387,67.74193548387096,48.074921956295526,-2.91363163371488,-0.13731430681185008,1.3225806451612903,70.58823529411765,41.17647058823529,
11.5,5,2023,30,56.666666666666664,70.0,76.66666666666667,53.666666666666664,3.0000000000000027,0.1547818111102747,1.1666666666666667,69.23076923076923,46.15384615384615,
6.5,6,2021,37,45.94594594594595,70.27027027027027,59.45945945945946,41.78232286340395,4.163623082542001,0.18553885372839857,1.6486486486486487,65.0,40.0,
6.5,6,2022,83,59.036144578313255,80.72289156626506,75.90361445783132,61.27159239367107,-2.235447815357816,-0.13250676630928943,0.8072289156626506,52.94117647058824,29.411764705882355,
7.0,6,2021,113,61.94690265486725,85.84070796460178,70.79646017699115,60.77218262980656,1.1747200250606937,0.07410430476702899,0.8053097345132744,44.18604651162791,23.25581395348837,
7.0,6,2022,278,58.63309352517986,76.2589928057554,78.41726618705036,59.8002173800528,-1.1671238548729423,-0.06667496053653744,0.7697841726618705,47.82608695652174,22.608695652173914,
7.0,6,2023,96,54.166666666666664,77.08333333333334,69.79166666666666,53.79774305555556,0.36892361111110494,0.019116805276786917,0.9166666666666666,45.45454545454545,25.0,
7.0,6,2024,86,53.48837209302325,77.90697674418605,69.76744186046511,54.35370470524609,-0.8653326122228355,-0.04541543444138377,0.9534883720930233,55.00000000000001,27.500000000000004,
7.0,6,2025,82,53.65853658536586,75.60975609756098,70.73170731707317,53.48007138607971,0.17846519928614857,0.009133785027086137,0.9390243902439024,57.89473684210527,23.684210526315788,
7.5,6,2021,269,54.27509293680297,73.60594795539033,74.34944237918215,54.72561186274374,-0.45051892594076826,-0.02340541184166007,0.966542750929368,56.91056910569105,26.82926829268293,
7.5,6,2022,477,55.55555555555556,74.63312368972747,73.79454926624737,55.07517723015528,0.4803783254002769,0.02510591993930497,0.9266247379454927,56.60377358490566,29.71698113207547,
7.5,6,2023,275,58.909090909090914,78.54545454545455,73.81818181818181,57.980826446280986,0.9282644628099246,0.051436328768435485,0.9418181818181818,60.17699115044248,35.39823008849557,
7.5,6,2024,366,53.825136612021865,76.22950819672131,71.31147540983606,54.360386992743884,-0.5352503807220188,-0.02779985460379714,0.9262295081967213,56.213017751479285,25.443786982248522,
7.5,6,2025,224,58.48214285714286,75.89285714285714,78.125,59.29129464285714,-0.8091517857142794,-0.045760169938677944,0.8125,52.68817204301075,25.806451612903224,
8.0,6,2021,363,54.82093663911846,73.00275482093664,72.72727272727273,53.09291259704483,1.7280240420736281,0.08739920758411061,0.931129476584022,55.487804878048784,30.48780487804878,
8.0,6,2022,443,56.659142212189614,77.42663656884876,72.00902934537245,55.754169447997185,0.9049727641924354,0.048215837781473016,0.9255079006772009,54.6875,27.604166666666668,
8.0,6,2023,372,48.38709677419355,72.58064516129032,67.47311827956989,48.97242455775234,-0.5853277835587922,-0.028007445852936835,1.021505376344086,51.041666666666664,25.520833333333332,
8.0,6,2024,588,54.421768707483,75.0,73.80952380952381,55.35714285714286,-0.9353741496598622,-0.049131138530628046,0.9285714285714286,54.850746268656714,25.37313432835821,
8.0,6,2025,378,55.55555555555556,74.60317460317461,72.75132275132276,54.27479633828841,1.2807592172671467,0.06608546645976103,0.9629629629629629,53.57142857142857,32.142857142857146,
8.5,6,2021,526,52.09125475285171,73.57414448669202,69.3916349809886,51.05430178259047,1.0369529702612401,0.05102797045090528,1.0475285171102662,58.730158730158735,30.158730158730158,
8.5,6,2022,505,54.25742574257426,74.65346534653466,73.66336633663366,54.99225566120969,-0.7348299186354268,-0.03835276118572714,0.9742574257425742,54.54545454545454,28.57142857142857,
8.5,6,2023,627,51.674641148325364,72.40829346092504,72.88676236044657,52.7760607841192,-1.1014196357938433,-0.05543120984529811,1.0047846889952152,55.775577557755774,27.722772277227726,
8.5,6,2024,733,53.34242837653479,73.39699863574351,71.48703956343793,52.46934145310996,0.8730869234248262,0.0437641202719681,1.0641200545702592,58.187134502923975,33.33333333333333,
8.5,6,2025,478,49.163179916317986,70.0836820083682,69.8744769874477,48.970606256893255,0.19257365942473292,0.00916658932389557,1.110878661087866,55.96707818930041,27.160493827160494,
9.0,6,2021,382,47.38219895287958,69.63350785340315,67.5392670157068,47.02996080151311,0.35223815136646297,0.016359597353540513,1.1230366492146597,55.72139303482587,30.845771144278604,
9.0,6,2022,267,50.936329588014985,70.4119850187266,67.79026217228464,47.73246924490454,3.2038603431104375,0.15021562747370082,0.9962546816479401,57.25190839694656,25.954198473282442,
9.0,6,2023,493,54.563894523326574,70.79107505070994,74.64503042596348,52.842019510469086,1.7218750128574878,0.08704074246944642,0.973630831643002,58.03571428571429,28.57142857142857,
9.0,6,2024,378,53.70370370370371,72.22222222222221,73.54497354497354,53.11581422692534,0.5878894767783693,0.029756436106530372,0.9735449735449735,54.285714285714285,28.57142857142857,
9.0,6,2025,317,53.31230283911672,77.28706624605678,70.34700315457413,54.36913493019135,-1.0568320910746332,-0.055227943009408864,1.0946372239747635,56.75675675675676,35.13513513513514,
9.5,6,2021,211,51.18483412322274,72.98578199052133,70.61611374407583,51.53972282742975,-0.35488870420700147,-0.01754568466056914,1.033175355450237,51.45631067961165,29.126213592233007,
9.5,6,2022,146,43.15068493150685,63.6986301369863,69.17808219178082,44.065490711202855,-0.9148057796960041,-0.04119915023947856,1.178082191780822,53.01204819277109,33.734939759036145,
9.5,6,2023,278,44.96402877697842,68.70503597122301,67.26618705035972,46.2152580094198,-1.2512292324413865,-0.05750540477075608,1.1618705035971224,52.94117647058824,30.718954248366014,
9.5,6,2024,110,42.72727272727273,69.0909090909091,61.81818181818181,42.71074380165289,0.016528925619835322,0.0007362149622377128,1.3636363636363635,69.84126984126983,38.095238095238095,
9.5,6,2025,129,55.03875968992248,74.4186046511628,72.86821705426357,54.22751036596358,0.8112493239588958,0.041816071825861015,0.9147286821705426,50.0,18.96551724137931,
10.0,6,2021,83,42.168674698795186,73.49397590361446,60.24096385542169,44.273479460008716,-2.10480476121353,-0.09744280389855738,1.2771084337349397,58.333333333333336,35.41666666666667,
10.0,6,2022,37,51.35135135135135,67.56756756756756,67.56756756756756,45.653761869978084,5.697589481373266,0.26000000000000006,1.2972972972972974,61.111111111111114,44.44444444444444,
10.0,6,2023,83,46.98795180722892,67.46987951807229,68.67469879518072,46.33473653650747,0.6532152707214467,0.030061629390242605,1.2650602409638554,59.09090909090909,36.36363636363637,
10.0,6,2024,35,45.714285714285715,74.28571428571429,62.857142857142854,46.69387755102041,-0.9795918367346945,-0.046386360704271296,1.4,57.89473684210527,42.10526315789473,
10.5,6,2021,76,40.78947368421053,71.05263157894737,60.526315789473685,43.00554016620499,-2.216066481994461,-0.09996827682053923,1.4342105263157894,66.66666666666666,35.55555555555556,
10.5,6,2023,43,41.86046511627907,60.46511627906976,67.44186046511628,40.778799351000536,1.0816657652785333,0.047212374587612245,1.4186046511627908,68.0,40.0,
11.0,6,2021,31,51.61290322580645,64.51612903225806,74.19354838709677,47.86680541103018,3.7460978147762725,0.17892962380969749,1.0,53.333333333333336,40.0,
11.5,6,2023,30,40.0,66.66666666666666,56.666666666666664,37.77777777777778,2.2222222222222254,0.09513029883089885,1.6666666666666667,50.0,33.33333333333333,
6.5,7,2021,35,71.42857142857143,85.71428571428571,80.0,68.57142857142857,2.857142857142858,0.20412414523193162,0.42857142857142855,50.0,0.0,
6.5,7,2022,83,61.44578313253012,75.90361445783132,78.3132530120482,59.44258963565103,2.0031934968790854,0.11365822855470253,0.7951807228915663,59.375,31.25,
7.0,7,2021,110,59.09090909090909,78.18181818181819,72.72727272727273,56.85950413223141,2.231404958677685,0.12131186985386823,0.9272727272727272,51.11111111111111,33.33333333333333,
7.0,7,2022,278,59.352517985611506,76.97841726618705,74.46043165467626,57.31846177734072,2.0340562082707847,0.11080039813990611,0.8812949640287769,55.75221238938053,29.20353982300885,
7.0,7,2023,96,54.166666666666664,77.08333333333334,70.83333333333334,54.60069444444445,-0.4340277777777901,-0.022719528753150305,0.9375,56.81818181818182,20.454545454545457,
7.0,7,2024,86,46.51162790697674,69.76744186046511,69.76744186046511,48.67495943753381,-2.163331530557061,-0.10256410256410278,1.0930232558139534,60.86956521739131,28.26086956521739,
7.0,7,2025,82,68.29268292682927,82.92682926829268,78.04878048780488,64.72337894110647,3.5693039857227937,0.22917462425705287,0.7317073170731707,69.23076923076923,38.46153846153847,
7.5,7,2021,269,49.814126394052046,71.00371747211895,71.00371747211895,50.4152789486049,-0.6011525545528584,-0.02919855014095899,1.1226765799256506,58.51851851851851,31.11111111111111,
7.5,7,2022,476,53.36134453781513,75.0,70.58823529411765,52.94117647058824,0.42016806722688926,0.021295885499997932,0.9159663865546218,52.702702702702695,25.225225225225223,
7.5,7,2023,275,53.090909090909086,75.63636363636364,70.18181818181817,53.08297520661157,0.007933884297517402,0.0004040141732152115,0.9309090909090909,47.286821705426355,22.48062015503876,
7.5,7,2024,366,59.2896174863388,78.14207650273224,77.04918032786885,60.20782943653139,-0.9182119501925934,-0.05283392850745045,0.8633879781420765,55.033557046979865,26.845637583892618,
7.5,7,2025,224,53.57142857142857,75.0,74.55357142857143,55.91517857142857,-2.34375,-0.12426905734453673,0.8660714285714286,51.92307692307693,23.076923076923077,
8.0,7,2021,363,54.54545454545454,74.10468319559229,73.00275482093664,54.098460184110074,0.446994361344466,0.022984721885738777,0.9393939393939394,55.15151515151515,27.27272727272727,
8.0,7,2022,443,56.884875846501124,75.39503386004515,75.62076749435666,57.01430325759621,-0.12942741109508438,-0.006998628693411887,0.9142212189616253,56.02094240837696,32.98429319371728,
8.0,7,2023,372,58.602150537634415,74.19354838709677,76.0752688172043,56.44294138050642,2.1592091571279948,0.11566506720157262,0.9435483870967742,59.09090909090909,34.41558441558442,
8.0,7,2024,588,55.952380952380956,72.78911564625851,76.0204081632653,55.334582812716924,0.6177981396640275,0.032512925929017486,0.891156462585034,52.509652509652504,27.413127413127413,
8.0,7,2025,378,58.46560846560847,76.45502645502646,74.60317460317461,57.03787687914672,1.4277315864617446,0.0773082908774568,0.8888888888888888,52.86624203821656,27.388535031847134,
8.5,7,2021,525,54.85714285714286,76.0,73.71428571428571,56.02285714285714,-1.165714285714281,-0.06200746537581636,0.8914285714285715,49.789029535864984,24.47257383966245,
8.5,7,2022,504,53.769841269841265,74.8015873015873,73.01587301587301,54.61703199798438,-0.8471907281431101,-0.04396189128000427,0.9087301587301587,53.21888412017167,21.888412017167383,
8.5,7,2023,627,54.54545454545454,74.8006379585327,71.45135566188198,53.446069865107894,1.099384680346649,0.05606660708542186,1.0111642743221692,57.89473684210527,31.2280701754386,
8.5,7,2024,733,57.43519781718963,75.7162346521146,74.62482946793997,56.50311098868579,0.932086828503842,0.049952553338462234,0.9072305593451568,54.807692307692314,30.128205128205128,
8.5,7,2025,476,56.51260504201681,75.84033613445378,74.78991596638656,56.72092366358308,-0.20831862156627245,-0.011207889886064198,0.9264705882352942,59.42028985507246,27.536231884057973,
9.0,7,2021,382,50.78534031413613,71.20418848167539,72.5130890052356,51.63235656917299,-0.8470162550368587,-0.041898950244476645,1.0549738219895288,51.06382978723404,28.191489361702125,
9.0,7,2022,266,55.639097744360896,71.80451127819549,75.56390977443608,54.25829611623043,1.380801628130468,0.07141550990074252,0.9398496240601504,53.38983050847458,29.66101694915254,
9.0,7,2023,493,53.14401622718052,72.41379310344827,71.6024340770791,51.850038469609004,1.2939777575715183,0.0642045367821332,1.0912778904665315,59.307359307359306,34.63203463203463,
9.0,7,2024,378,51.587301587301596,72.22222222222221,72.22222222222221,52.160493827160494,-0.5731922398588996,-0.028571428571428706,1.1164021164021165,60.65573770491803,36.0655737704918,
9.0,7,2025,316,47.151898734177216,69.62025316455697,70.56962025316456,49.13074827751963,-1.9788495433424147,-0.09441610440133752,1.1835443037974684,56.287425149700596,29.34131736526946,
9.5,7,2021,211,59.71563981042654,78.67298578199052,73.45971563981043,57.79295164079873,1.9226881696278064,0.10630497781445868,0.9004739336492891,62.35294117647059,34.11764705882353,
9.5,7,2022,146,50.68493150684932,68.4931506849315,75.34246575342466,51.60442859823606,-0.9194970913867451,-0.045922927164435245,0.952054794520548,47.22222222222222,23.61111111111111,
9.5,7,2023,277,53.42960288808665,73.6462093862816,71.84115523465704,52.908287609639125,0.5213152784475206,0.02630932089069244,1.0036101083032491,54.263565891472865,31.007751937984494,
9.5,7,2024,110,50.0,69.0909090909091,70.9090909090909,48.99173553719008,1.0082644628099158,0.0480387043454144,1.2272727272727273,56.36363636363636,36.36363636363637,
9.5,7,2025,129,44.18604651162791,71.31782945736434,65.11627906976744,46.43951685595818,-2.253470344330272,-0.10454194890661374,1.2790697674418605,62.5,27.77777777777778,
10.0,7,2021,83,53.01204819277109,75.90361445783132,68.67469879518072,52.126578603570906,0.8854695892001829,0.044639617087829576,1.0240963855421688,66.66666666666666,30.76923076923077,
10.0,7,2022,37,48.64864864864865,67.56756756756756,72.97297297297297,49.30606281957633,-0.6574141709276782,-0.03162277660168376,1.054054054054054,57.89473684210527,26.31578947368421,
10.0,7,2023,83,46.98795180722892,73.49397590361446,69.87951807228916,51.35723617361011,-4.369284366381193,-0.2157775395037529,1.108433734939759,52.27272727272727,22.727272727272727,
10.0,7,2024,35,62.857142857142854,77.14285714285715,80.0,61.71428571428572,1.1428571428571344,0.06804138174397717,0.7714285714285715,46.15384615384615,23.076923076923077,
10.5,7,2021,76,36.84210526315789,64.47368421052632,61.8421052631579,39.8718836565097,-3.0297783933518065,-0.13031973814908432,1.25,47.91666666666667,31.25,
10.5,7,2023,43,58.139534883720934,76.74418604651163,72.09302325581395,55.32720389399676,2.8123309897241766,0.14841401147099403,0.8372093023255814,55.55555555555556,27.77777777777778,
11.0,7,2021,31,58.06451612903226,87.09677419354838,64.51612903225806,56.19146722164412,1.8730489073881418,0.1167748416242285,0.8064516129032258,38.46153846153847,23.076923076923077,
11.5,7,2023,30,30.0,60.0,53.333333333333336,32.0,-2.0000000000000018,-0.08183170883849716,1.8333333333333333,71.42857142857143,38.095238095238095,
6.5,8,2021,31,67.74193548387096,87.09677419354838,80.64516129032258,70.23933402705515,-2.4973985431841816,-0.1885618083164128,0.6774193548387096,60.0,40.0,
6.5,8,2022,83,54.21686746987952,74.69879518072288,73.49397590361446,54.8991145304108,-0.6822470605312825,-0.03555626283670835,0.9759036144578314,65.78947368421053,31.57894736842105,
7.0,8,2021,109,55.04587155963303,76.14678899082568,69.72477064220183,53.093173975254615,1.9526975843784156,0.09972372642729078,0.9724770642201835,61.224489795918366,30.612244897959183,
7.0,8,2022,278,55.75539568345324,75.53956834532374,75.17985611510791,56.790538791987984,-1.0351431085347529,-0.05574785924567448,0.8201438848920863,46.34146341463415,21.138211382113823,
7.0,8,2023,96,48.95833333333333,71.875,66.66666666666666,47.916666666666664,1.0416666666666685,0.0491473187182991,0.8645833333333334,38.775510204081634,14.285714285714285,
7.0,8,2024,86,66.27906976744185,81.3953488372093,80.23255813953489,65.30557057869119,0.9734991887506705,0.06281660764929596,0.6511627906976745,51.724137931034484,20.689655172413794,
7.0,8,2025,82,50.0,74.39024390243902,67.07317073170732,49.89589530041642,0.10410469958357926,0.005075282820085008,0.9390243902439024,51.21951219512195,19.51219512195122,
7.5,8,2021,268,55.970149253731336,74.25373134328358,76.11940298507463,56.52149699264869,-0.5513477389173516,-0.029575972356492928,0.917910447761194,50.847457627118644,27.11864406779661,
7.5,8,2022,475,57.89473684210527,76.63157894736841,77.05263157894737,59.04664819944598,-1.151911357340718,-0.06473517205441505,0.8168421052631579,48.5,20.5,
7.5,8,2023,275,52.0,74.18181818181819,69.81818181818183,51.79239669421488,0.2076033057851201,0.010333935196831163,1.08,59.84848484848485,35.60606060606061,
7.5,8,2024,365,56.16438356164384,78.08219178082192,72.6027397260274,56.689810471007696,-0.5254269093638575,-0.028477881566176748,0.9397260273972603,56.25,27.500000000000004,
7.5,8,2025,224,62.5,81.69642857142857,75.0,61.27232142857143,1.2276785714285698,0.07331867106520053,0.7678571428571429,52.38095238095239,22.61904761904762,
8.0,8,2021,363,53.71900826446281,74.10468319559229,71.34986225895317,52.87358938748872,0.8454188769740911,0.04268532302639308,1.0853994490358128,61.30952380952381,32.142857142857146,
8.0,8,2022,442,52.26244343891403,75.3393665158371,69.45701357466064,52.328474027968305,-0.06603058905427783,-0.0033259695787320295,1.0429864253393666,58.29383886255924,29.383886255924168,
8.0,8,2023,372,53.494623655913976,72.04301075268818,74.73118279569893,53.83859405711643,-0.3439704012024536,-0.017637481096634718,0.9919354838709677,57.80346820809249,26.589595375722542,
8.0,8,2024,588,56.12244897959183,73.80952380952381,75.85034013605441,55.98477486232588,0.13767411726595125,0.00731627676671484,0.9149659863945578,53.48837209302325,25.581395348837212,
8.0,8,2025,378,55.026455026455025,74.07407407407408,75.92592592592592,56.24142661179698,-1.2149715853419618,-0.06484791584410314,0.9417989417989417,57.05882352941176,31.76470588235294,
8.5,8,2021,524,56.10687022900763,74.61832061068702,74.80916030534351,55.82133908280403,0.2855311462035992,0.015113737131165013,0.9770992366412213,57.391304347826086,30.434782608695656,
8.5,8,2022,504,56.547619047619044,79.36507936507937,71.82539682539682,57.00428319475939,-0.45666414714033987,-0.02508492844032671,0.9087301587301587,58.9041095890411,25.570776255707763,
8.5,8,2023,627,57.41626794258373,75.27910685805422,75.11961722488039,56.549376922079006,0.8668910205047231,0.04648255426248823,0.9681020733652312,58.052434456928836,31.46067415730337,
8.5,8,2024,732,52.322404371584696,73.224043715847,74.31693989071039,54.41786855385351,-2.0954641822688136,-0.10832123402165161,0.9467213114754098,50.71633237822349,26.36103151862464,
8.5,8,2025,475,56.21052631578948,76.84210526315789,72.84210526315789,55.973407202216066,0.2371191135734141,0.012637992772705801,0.9326315789473684,60.09615384615385,27.403846153846157,
9.0,8,2021,379,52.770448548812666,69.12928759894459,75.72559366754618,52.34856343244617,0.42188511636649384,0.02130071519470106,1.0131926121372032,55.3072625698324,31.28491620111732,
9.0,8,2022,266,50.37593984962406,74.06015037593986,68.796992481203,50.95115608570298,-0.5752162360789237,-0.028325146172220334,1.1578947368421053,54.54545454545454,34.84848484848485,
9.0,8,2023,493,52.94117647058824,75.25354969574036,70.38539553752535,52.96750860937506,-0.026332138786822057,-0.0013365091567227206,1.0628803245436105,56.896551724137936,34.05172413793103,
9.0,8,2024,378,54.4973544973545,75.13227513227513,72.22222222222221,54.26219870664315,0.23515579071134995,0.012146193834497143,0.9074074074074074,54.06976744186046,29.069767441860467,
9.0,8,2025,316,56.32911392405063,71.51898734177216,77.84810126582279,55.67617369011377,0.6529402339368606,0.034838187152377194,1.0316455696202531,55.072463768115945,29.71014492753623,
9.5,8,2021,210,51.90476190476191,70.95238095238095,74.76190476190476,53.045351473922906,-1.140589569160999,-0.05783918600731493,1.161904761904762,54.45544554455446,30.693069306930692,
9.5,8,2022,145,54.48275862068965,71.72413793103448,79.3103448275862,56.88466111771701,-2.401902497027353,-0.13166587589075227,0.9379310344827586,54.54545454545454,25.757575757575758,
9.5,8,2023,277,51.26353790613718,74.72924187725631,70.3971119133574,52.60722803633568,-1.3436901301984938,-0.06773298893672758,1.03971119133574,53.333333333333336,28.888888888888886,
9.5,8,2024,110,46.36363636363636,70.0,71.81818181818181,50.272727272727266,-3.9090909090909065,-0.18961138724716145,1.1363636363636365,62.71186440677966,25.423728813559322,
9.5,8,2025,129,54.263565891472865,73.64341085271317,72.86821705426357,53.66264046631812,0.6009254251547413,0.03067614556040583,1.0775193798449612,69.49152542372882,35.59322033898305,
10.0,8,2021,82,42.68292682926829,65.85365853658537,70.73170731707317,46.57941701368233,-3.8964901844140423,-0.1805950232641554,1.2317073170731707,51.06382978723404,29.78723404255319,
10.0,8,2022,37,48.64864864864865,75.67567567567568,64.86486486486487,49.08692476260044,-0.438276113951791,-0.021398024625545638,1.4324324324324325,57.89473684210527,42.10526315789473,
10.0,8,2023,83,53.01204819277109,72.28915662650603,73.49397590361446,53.12817535201045,-0.11612715923936534,-0.005878603729956837,0.7590361445783133,41.02564102564102,15.384615384615385,
10.0,8,2024,35,48.57142857142857,65.71428571428571,80.0,52.57142857142857,-3.9999999999999982,-0.2106752429000962,1.1142857142857143,61.111111111111114,44.44444444444444,
10.5,8,2021,75,52.0,77.33333333333333,69.33333333333334,53.617777777777775,-1.6177777777777735,-0.08379871229336786,1.0,52.77777777777778,16.666666666666664,
