pregame_total,inning,season,n,mean_runs,run_variance,p0_under_pct,p1_pct,p2_pct,p3plus_pct,score_pct,mean_runs_given_score,multi_run_given_score_pct,threeplus_given_score_pct,runs_from_multi_run_innings_pct,nb_p0_pct,nb_zero_residual_pp
7.0,7,2023,96,0.9375,1.9328947368421052,54.166666666666664,19.791666666666664,16.666666666666664,9.375,45.833333333333336,2.0454545454545454,56.81818181818182,20.454545454545457,78.88888888888889,52.7882679583454,1.37839870832126
7.0,7,2024,86,1.0930232558139534,1.7559507523939812,46.51162790697674,20.930232558139537,17.441860465116278,15.11627906976744,53.48837209302326,2.0434782608695654,60.86956521739131,28.26086956521739,80.85106382978724,42.55655959750739,3.955068309469356
7.0,7,2025,82,0.7317073170731707,1.6555254441433307,68.29268292682927,9.75609756097561,9.75609756097561,12.195121951219512,31.707317073170728,2.3076923076923075,69.23076923076923,38.46153846153847,86.66666666666667,62.30080937634759,5.991873550481685
7.0,8,2021,109,0.9724770642201835,2.0270132517838944,55.04587155963303,17.431192660550458,13.761467889908257,13.761467889908257,44.95412844036697,2.163265306122449,61.224489795918366,30.612244897959183,82.0754716981132,51.75354977740878,3.29232178222425
7.0,8,2022,278,0.8201438848920863,1.5487624340960442,55.75539568345324,23.741007194244602,11.151079136690647,9.352517985611511,44.24460431654676,1.853658536585366,46.34146341463415,21.138211382113823,71.05263157894737,55.605616968795935,0.14977871465730042
7.0,8,2023,96,0.8645833333333334,1.5709429824561405,48.95833333333333,31.25,12.5,7.291666666666667,51.04166666666667,1.6938775510204083,38.775510204081634,14.285714285714285,63.855421686746986,53.15441834993783,-4.196085016604495
7.0,8,2024,86,0.6511627906976745,1.3357045143638855,66.27906976744185,16.27906976744186,10.465116279069768,6.976744186046512,33.720930232558146,1.9310344827586208,51.724137931034484,20.689655172413794,75.0,64.08121439740559,2.1978553700362724
7.0,8,2025,82,0.9390243902439024,1.5641373080397472,50.0,24.390243902439025,15.853658536585366,9.75609756097561,50.0,1.8780487804878048,51.21951219512195,19.51219512195122,74.02597402597402,48.6877890467609,1.3122109532391013
7.0,9,2021,109,0.6697247706422018,1.8158341828066595,67.88990825688074,17.431192660550458,6.422018348623854,8.256880733944955,32.11009174311926,2.085714285714286,45.714285714285715,25.71428571428571,73.97260273972603,67.68221531116761,0.2076929457131227
7.0,9,2022,278,0.7446043165467626,1.880385943952419,66.54676258992805,13.66906474820144,10.071942446043165,9.712230215827338,33.45323741007194,2.225806451612903,59.13978494623656,29.03225806451613,81.64251207729468,63.62172563612953,2.925036953798521
